Handle,Display Name,DID,Follows Me
judyclimate.bsky.social,Judy Climate,did:plc:shqstj4ezm5tibcnnf4yjgb5,True
arayofsunshine21.bsky.social,Raymond,did:plc:lkl3zlygppfmwpbw5wdgsrk5,True
steveglewis11.bsky.social,Steve Anti-Racist Pro-Ukraine NEVER tRump,did:plc:reejzbxkrh34qzfopghdctop,True
luisapersnik.bsky.social,Luisa Persnik 🦋💙🏳️‍⚧️🏳️‍🌈🇺🇦🇨🇺,did:plc:glotbo3e6surur37qzndmzhi,True
robinsnest333.bsky.social,RobinsNest333,did:plc:x4rjnlwlmafduol5joljnekh,True
mccainsuzanne.bsky.social,Suzanne McCain,did:plc:pcn2stpuneyb3zhepkiskqzf,True
lrb57.bsky.social,,did:plc:cj35zofb3woat44fshamke6p,True
cobaltdaisy.bsky.social,CobaltDaisy,did:plc:5qyznfuglpdq4l5n3q227tey,True
mncricket.bsky.social,mncricket,did:plc:4llizt2afrqxbxbrju47mcxq,True
lauracarter20.bsky.social,Laura Carter,did:plc:qz7wv4zmb65oo3stevqvreht,True
aliswisel.bsky.social,,did:plc:m4j7bwoo3cvdmkzruvxr5mrr,True
49erfaithful1018.bsky.social,49erfaithful1018,did:plc:6y5glqb5fr42v7uj2nydpzxy,True
gratefulkel.bsky.social,Kelli,did:plc:rwg5hscdq3io4u3thif2nchh,True
left-coaster.bsky.social,Left-Coaster,did:plc:n4q3hupska7i2io4zbec6myx,True
pattievotesblue.bsky.social,💙🌊 Pattie Votes Blue 💙🌊,did:plc:bkuxchxwx6bltbrgrntb23c5,True
maddestlizzy.bsky.social,MadLizzy,did:plc:3dzm242nlzferaxamhmckggu,True
broadwatertmb.bsky.social,🌬ToshaB🌬💦🌊🌊,did:plc:qbqixeujehgnwaxf42mx6y73,True
ohiograndma76.bsky.social,OhioGrandma76,did:plc:3wmp6w5bsjyuizazxix546us,True
leximcarpenter.bsky.social,Lexi Carpenter ,did:plc:hlj6j6w4l6kdu7huu7k64dng,True
merylg.bsky.social,Meryl Rose,did:plc:vcqdoniibsymvtxxl3lhjytp,True
itscrazyouthere.bsky.social,it's getting crazy out here,did:plc:ldcixybaaoxlqff6tfropkuj,True
neloweeze.bsky.social,Weezie,did:plc:2c7ba2jld5scu5lc72qwmkql,True
cynematik.bsky.social,Cyndi Greening,did:plc:rb2ononut55xg6berjtie5hj,True
missusbutters.bsky.social,Mrs Butters 🥧,did:plc:argaud6obyvdovgwocikftmy,True
bigcountryblue.bsky.social,BigCountryBlue,did:plc:dakr2ja2umydfwigd6ofkack,True
suzannesh2.bsky.social,SuzanneSH2,did:plc:koqkutncb55xgh3m647u4bzv,True
geomuffy.bsky.social,Melissa Schuetz,did:plc:euy7uitbytu2jur3mpcqcimk,True
iambluerobin.bsky.social,The Real Robin,did:plc:my2oqy4atmoof6llbg65euwd,True
romykelly.bsky.social,Romy Kelly,did:plc:4gp2rcm3n2vebjgxdhdk5hmf,True
johnlawter.bsky.social,John Lawter,did:plc:lhrvzcfi4aimr37ph46sao2v,True
radicalsenior52.bsky.social,Steve 52,did:plc:gk3uialhdznfuxv3ob6ngxoo,True
jdvancesmom.bsky.social,JD Vance’s Mom,did:plc:4sv6axntp22cnb7yr5jazunn,True
jahmai11.bsky.social,Jahmai,did:plc:idoyrqouol5j6bru6eh2mkv7,True
cinnienem.bsky.social,Cinnie 🍁,did:plc:7dx43dn547m26lsg73v4wixz,True
lucystone.bsky.social,Lucy Stone 💙 1818-1893,did:plc:wsfm6ymw7p7bophcn3ncw232,True
ebrimadbisse.bsky.social,,did:plc:nvdmwmak3aymdtl7kbjdfoop,True
ladymodano.bsky.social,Pam L,did:plc:vfdpf4npfjmjjup2ldyhxuqm,True
midnightclear111.bsky.social,MidnightClear,did:plc:udqkotlrs2mqe6g3rmvjk3sp,True
dickfritter.bsky.social,Dick Fritter @dickfritter.bsky.social,did:plc:sth57vz6ovihmt627pbwbd5p,True
lolabelle425.bsky.social,Betsy,did:plc:vd3i6tcouyn4rnex2sjvau2a,True
danhawkins11.bsky.social,,did:plc:na4ejjuqfsjbjadfsn3giw7u,True
keefermilton.com,Keefer Milton,did:plc:rejuxoilychdcqoddoye46o6,True
conniejcassidy.bsky.social,Connie Cassidy,did:plc:smkeo4duwcqpukqolrnumoqm,True
berserkbunny.bsky.social,Berserk Bunny 🐰🏳️‍🌈 🏳️‍⚧️ 💙,did:plc:qmy2yeddcu4uzx5rjxys3hzu,True
prezlives2024.bsky.social,Prez,did:plc:k2t4vu66zu2au3l2wq2cvlve,True
sammiestsam.bsky.social,🖤💋SammieSam💋🖤,did:plc:wssmsoblc24rg7fncauh26y4,True
chomskyhonk.bsky.social,Not Don Jung Un,did:plc:xe4qyyqg2zauc2heukcwt2qi,True
baileygeorge.bsky.social,BaileyGeorge,did:plc:xud5s4t6rkec4qjlf2cu3p2d,True
sconn7.bsky.social,Scott Connor,did:plc:t4kqjh25r7c5qf6kyb7fqhre,True
lauram25.bsky.social,Laura,did:plc:dawpcifn2fofeaufqmye6u5q,True
glennardenbruce.bsky.social,Glenn A. Bruce,did:plc:zmzj4xvwru3yywktwnew5m2d,True
unitedwestand4a11.bsky.social,Heidi Warren,did:plc:g27esguuivuaeovgosqs6lga,True
unhingedself.bsky.social,No you hang up,did:plc:dwai4eleizzixqdhpokklnp7,True
drodvik52.bsky.social,Drodvik52,did:plc:cca3vcsl27sq334r5moscpfi,True
cheribuss.bsky.social,Cheri Buss ✌️,did:plc:a7tnhuaw4nmu6gg5mwc2mdju,True
km528.bsky.social,Kelly,did:plc:7k5cwvordbvbbu6se3irr2lt,True
peacelovejoykim.bsky.social,,did:plc:u2ugrkiox74bk6argm6zojp3,True
willownbirch.bsky.social,Zico,did:plc:einp6vufaxisnjta3eonirs7,True
sewchill.bsky.social,SewChill,did:plc:udwdyqwainlbcw7xe62b56jx,True
jonzo314.bsky.social,Jon,did:plc:7nqzyvfh4ahowv57b4ywjn4w,True
joysven.bsky.social,J💙y,did:plc:xlupw2b5v6f7dm5hpvsco4eq,True
seasofsalish.bsky.social,,did:plc:33e63bsx2e2r6sjyyxn7fo3s,True
bawstinchacha.bsky.social,ChaCha,did:plc:4ovg4z7ueut4ntaci57xtaji,True
patriotbanana.bsky.social,🍌🇺🇲🦅The Patriot Banana 🦅🇺🇲🍌,did:plc:xqllpvc6cczfzho3bdvds4ku,True
kikifenton.bsky.social,Kiki Fenton 🇨🇦🇺🇸,did:plc:k5dgmublqbghn5rwfrnatfn3,True
bells59.bsky.social,Sharon Bell,did:plc:yu4r37gn3mv4nhx6ep5esiu4,True
jeff6291.bsky.social,Jeff Finley,did:plc:nofss3v3wwoxtkwcjqnvbtuf,True
maryee.bsky.social,Mary,did:plc:yyrw6h2egmtt6h45y7twmjyu,True
sirschming.bsky.social,Schmingy,did:plc:g2yiykdz75bvsz5blogb4p6y,True
callmedeaconblue.bsky.social,Deacon Bleu,did:plc:6gkyptu66pmlyg63fif4vgb6,True
mindyobiziness.bsky.social,Amy is Blue,did:plc:wzbnf6rznjnhuobio7grkcd6,True
goddessmelanie.bsky.social,Goddess Marv 🔔 🇺🇦,did:plc:tfc7tbr33bapkwemms6vp24h,True
d-zess.bsky.social,Daz.. People Power Advocate,did:plc:eha4nn7rojjbtyvv6bpsanzg,True
misscami.bsky.social,Miss Cami,did:plc:xwvlcndinro5jgo2mydukgrs,True
kv417.bsky.social,K🤦‍♀️𝙑,did:plc:bl53cwph26xvoebyntvgs5jg,True
cmlc50.bsky.social,,did:plc:kneosjtxljjo7atuxrkr22da,True
jlyncochran.bsky.social,Fightingthegoodfight,did:plc:n424ncbb7naemin3k6seelui,True
bonchienteku.bsky.social,Bonchien Teku,did:plc:a4xzmxgkb3gkqqaemwfwa324,True
josiepleon.bsky.social,Josie P,did:plc:brxjnqonb26cungnwlofzius,True
clairefergie.bsky.social,Claire Ferguson Benson,did:plc:wad4lx4ibn7d2ljrq2gkym2k,True
wutthewut.bsky.social,WutTheWut😵‍💫 RBroeck🗳️💙,did:plc:xbsn4ta3ijded437gtvlng6a,True
lalaisto.bsky.social,Sheila Lala 🌻,did:plc:zf4mghjngvskyg7pvaoekinr,True
teuskat.bsky.social,teuskat,did:plc:43ygu4q5rpi2d65nniup4ec3,True
okiebluefire.bsky.social,OkieBlueFire,did:plc:ycvgo7hzq4p3zo4bfvz7gkay,True
ncblueboss.bsky.social,Carol ina 💙,did:plc:sxerpmaezuzhcrx2bk7kztb6,True
rubyramone.bsky.social,rubyramone,did:plc:iiwuqjygfrfqpoz3wpnkwonq,True
jerrysimpson.bsky.social,LoserTrumpGoByeBye,did:plc:niuvvvkgeb4i7yj2qbx4x3mb,True
sammonator1.bsky.social,craig@sammonator1,did:plc:4brge63ey7agomcpqdahtq7u,True
tanvav.bsky.social,Tanya Vav🇬🇷🇺🇲💙🌊💕,did:plc:3hpvubuabqbpxux66n4hefgl,True
shieldmaidenblu.bsky.social,Shield Maiden,did:plc:6cspcztb33zeiah5yzwlsaxf,True
antoniobruno.bsky.social,Antonio Bruno,did:plc:en6eiechnnq3ti7rauqcdyfc,True
dcscoffeeshop.bsky.social,DCs Coffee Shop,did:plc:ipyotlhigcmuoklmdphbsqcf,True
book960.bsky.social,Helena,did:plc:bzxoltz6lq4skjhpjvmm2qid,True
nickfortunato.bsky.social,Nick Fortunato,did:plc:iqyhxhb2tmez3vj5lsvibseu,True
jillbert.bsky.social,Jill Bowers,did:plc:ficzncreakropxkhfz6c5cyr,True
territrujillo.bsky.social,Terri Trujillo,did:plc:lj4gq6e7kmmb3zhtjbtj7gyz,True
freydise.bsky.social,Freydis_E 💙,did:plc:lwzikinuchgkxqipynq7hgjs,True
blueridgebri.bsky.social,BlueRidge Brian⚓,did:plc:lv5l7euszvnfqqsehd2jx53v,True
bohonana.bsky.social,Rainey Shiver 🫘,did:plc:lpanexaz5yamfdlwoadxoolp,True
authentically.bsky.social,Ally ,did:plc:375onf6rkv5innd6i2qdc2kc,True
defendingdemocracy.bsky.social,Democracy Defender,did:plc:ilr6ocjnp2l7wco7t7vbhfxi,True
laurabb2001.bsky.social,Laurabb2001 ,did:plc:rmyqcacgh3vhgtfoidid6ibf,True
philmachinist.bsky.social,Phil,did:plc:n2rcf2hjlhvivi2alflmx62p,True
ghostwolf56.bsky.social,Stu,did:plc:wrsekoeqfokxqyee6zcokp5m,True
blondehoney.bsky.social,,did:plc:e6ugoql7rdpjvel7lgewdy2q,True
smokeyhounddog.bsky.social,TN_Hound,did:plc:uatgyf74xygghqgbizzb6gjf,True
vetvetnh.bsky.social,VETVETNH  🇺🇸🌊🌈💙🌻🇺🇦🐾,did:plc:2hvklsby2zatgnznabxh5d27,True
bigmissy.bsky.social,Big Missy,did:plc:gjv7yvrcnwj4mgvik3x4ivyi,True
kathartness.bsky.social,Kat Hartness,did:plc:oh6o4qooe2apifd7rxwt27vb,True
rahaleyofficial.bsky.social,ReGinA StAcY,did:plc:jncwjcxefonpddb6az5c7i5n,True
skyeangelwillow.bsky.social,AVM,did:plc:6hspvexqopoedfuc7v35s57p,True
nathan.bsky.social,Nathan Sundt,did:plc:zwuq35y5s2yquk7ruubxtyla,True
theenemyfromwithin.bsky.social,𝚃𝚑𝚎𝙴𝚗𝚎𝚖𝚢𝙵𝚛𝚘𝚖𝚆𝚒𝚝𝚑𝚒𝚗,did:plc:c2qlj5efstjwovcatficddri,True
deangloster.bsky.social,Dean Gloster,did:plc:jfzs4dz2vvrathmgvybiw6ny,True
queenlove.bsky.social,Melissa Fazli,did:plc:2b5kvyhsannpmesz6qtizvgx,True
onmytitswhaaaat.bsky.social,Tits,did:plc:2pk6decizafohkxmfgjbxbnk,True
pitto2016.bsky.social,Aoife's Mom,did:plc:y6ulpdhe6yeaepskjapnd4et,True
dharmachameleon.bsky.social,Bodhisativa,did:plc:dsy7jyovvbaa4kjemr5bl5aq,True
rox64-74.bsky.social,Oma-Rox6474.bksy.social,did:plc:q6g3rm35mu4xgah4yj2fdnzx,True
bluhue123.bsky.social,A,did:plc:vh4dxqr26x7ojghei6qxkd5y,True
catsrats.bsky.social,Cats&Rats,did:plc:omtgdbznnn6keqkqcobfvqwh,True
bpo.bsky.social,IrishMarine94,did:plc:x7eachugkduwx45qy2kkk4yq,True
shaunao.bsky.social,Shauna,did:plc:gegvmp7tfy3plff7vsddm44b,True
billymack69.bsky.social,William MacKenzie ,did:plc:ponlwpa6b7tp7se2xnkr7xmh,True
dreamblu.bsky.social,Dreamgirl Bloo 🇺🇸🤷🏽‍♀️😡 👮 👦 👦 🐶,did:plc:xxo2djr3x5ldaorwnslglrpx,True
fossilswiftie.swifties.social,FossilSwiftie! 🙋🏻‍♂️,did:plc:rj2xrhey2ksd3lygiriqabsf,True
pamalakay.bsky.social,,did:plc:3c7675tff6sdb3454vfimzid,True
lisany007.bsky.social,LisaNY007 💙✨,did:plc:ngccbktn7r7oz5w3bllpk4tw,True
alexcomeaux.bsky.social,alex,did:plc:whqtomqa7gnjkp7u66ejmt27,True
bethechange24.bsky.social,Be the Change,did:plc:sxcjxqco2hnw4asl7e45aybi,True
mindyourbussiness.bsky.social,Country over Party 🩵💙🩵💙,did:plc:pgolxvimg5rf6upzjsbr54uf,True
kellyrenee15.bsky.social,Kelly Renee’ (I was feeling epic),did:plc:sgwr6peaglxbt4ocjrp3aftd,True
annawrock2.bsky.social,Sarah Manning (aka Anne),did:plc:nbzsa7kkolxj3cnnvxi6krl4,True
geekprivateers.bsky.social,Steve M,did:plc:lj47y4m5udb3aaoirbzblyxp,True
fuzzynut1223.fellas.social,Fuzzy Nuts!,did:plc:4ci7mcxg737c7rafhsrigq37,True
iwillnotbesilenced.bsky.social,Raider40oz,did:plc:udnac33pmf2iwcblpeai5a5p,True
mograybeard.bsky.social,Grumpy Gramps,did:plc:nenbn3nqsxvvfdclfvrekce6,True
ozarkstown.bsky.social,Furies In The Ozarks,did:plc:enuqseffci4ylgojxa6s4kah,True
wydstrin.bsky.social,🧙‍♂️The Slack Wizard Wydstrin🌻,did:plc:6ylvdyicebt32rd7swo4hcmc,True
alchemist2000.bsky.social,Alchemist,did:plc:mahsjqyoqoqtpebhtjw5wdvl,True
cocrystalberry.bsky.social,COCrystalberry✨BlueCrew 💙ReikiMaster🕉️ Peace🕊️,did:plc:5swif6tbwz2pmni3nrmorm6w,True
marygoodtrouble.bsky.social,Mountain Mary,did:plc:mrova7xvmy3fsbqfi57wm4l7,True
neuronniekay.bsky.social,Ronnie Kay AF,did:plc:py5kkdhbiygv6wx2jgbswgal,True
marybfromtwitter.bsky.social,MaryB,did:plc:ssrdjax6zkh2eb3idpazdtdb,True
americanwoman2.bsky.social,Ima Resister,did:plc:lljvtqjmhwbwolboy5eztucc,True
kayeblue.bsky.social,K,did:plc:6zfqjtsaaharongdd3kzlbwb,True
jkh1351.bsky.social,Sammy81321,did:plc:brtjyhmwbfdn4kgkr5iwpoej,True
howzat58.bsky.social,Sandie (BadWolfBay)✊🏻🔥💙🇺🇦 {🫀🫀+🟦+🪛=⏱️✨💫🪐},did:plc:cxe4w77rqu7whk2mdyjlidsq,True
donkoclock.bsky.social,DonkConnects 🦉♻️™ ,did:plc:dyq4pzcipzmy6fq7th5xpwqu,True
carolebbs.bsky.social,Carol of Interlude,did:plc:jharp2krbvwl7djvge2n4eyo,True
thekathyoke.bsky.social,TheKathyOke,did:plc:zsf2b6m4qtru6bjlf3ndhvhi,True
sferroni.bsky.social,Clem H. Fandango,did:plc:enstp6gdi7jan534umv2jtin,True
cuckoosnest.bsky.social,Cuckoos Nest,did:plc:wrygosekbkwqhv62wksmx6fz,True
michimike.bsky.social,Michael the Observer,did:plc:lb2wxgoz2cgeofuayebzy7px,True
tl267sister.bsky.social,tl267sister.bsky.social🦋🟦🟧,did:plc:yi4dtb5w4mv2kjmelcaikdo5,True
rhymeswithjello.bsky.social,RhymeswithJello,did:plc:hcpnb7cogo2pvahw2clddtur,True
susanlovespinot.bsky.social,SusanLovesPinot,did:plc:wrv5i62lrowoksnb324boe4g,True
captbuzzconroy.bsky.social,,did:plc:fqjnh6arigulhthncecafvrk,True
emeraldeyes.bsky.social,Emeraldeyes,did:plc:ltmflkhu2ztriliu6way6gdh,True
baron333.bsky.social,Baron,did:plc:kptddmrndbfzof3yzmhdg3fq,True
kayroz05.bsky.social,Kayroz5,did:plc:5izvdnefssowplbhkunnaspc,True
snoozegirl7.bsky.social,Snooze 💔🌊🇺🇦🏳️‍🌈🏳️‍⚧️,did:plc:qljnessxezadotgvrwlkhqxw,True
blondieloveee.bsky.social,Blondieloveee,did:plc:zwe3bvvyb2ragfwdpcb3ulil,True
joanievotesblue.bsky.social,JoanieVotesBLUE,did:plc:wiu4udnu4isqozvqjhxds6si,True
auberon.bsky.social,Lynn of the Fae,did:plc:iilkslvdenzr5cq5rp5xqgcg,True
sarahere.bsky.social,Sara 🌻,did:plc:kxzshzfpzouyf75emuu3nyds,True
macker1959.bsky.social,macker1959,did:plc:okyjww4kojj3n4fh2eubh4l2,True
landlockedmermaid.bsky.social,💙🌊🌵Landlocked Mermaid🌵🌊💙,did:plc:54oxuqquczc7o4ho2ikdzogy,True
lindylou425.bsky.social,Lindylou425💙🌻🇵🇹🌼,did:plc:skh4266px3uvzza4mpcn6cx7,True
tonisnowflake.bsky.social,Toni Snowflake ❄️💙🌊🧙‍♀️,did:plc:ohzik5l2kp6uvaozex75dynw,True
revronda.bsky.social,Rev Ronda,did:plc:tcdsocymodbjw566dplajnyk,True
amber-waves.bsky.social,Peggy P 🦅🌸🇺🇸🌊,did:plc:7rhf2dqizyis3jmhhqcbq5sx,True
wysiwyget.bsky.social,Thee WYSIWYG,did:plc:gca6spsdbukh2z4nvfq6n3oq,True
lb-plantperson.bsky.social,LB,did:plc:2upowbshxc7mba7w32jjbm6c,True
smurfette1.bsky.social,Smurfette,did:plc:tsgi6thti3ar7bvapmnzafsh,True
zongo-the-zischer.bsky.social,Zongo-the-Zischer,did:plc:wjfzbe6v7y2joxmxw5bcktdp,True
lily7435.bsky.social,Lily,did:plc:jmv4waa2lgfslgrm7qn3vmnv,True
rtdonovan11.bsky.social,Artie,did:plc:jaomxmgbwqdof5rmnpw4oecc,True
dougieg633.bsky.social,Dougieg  🇨🇦 🇺🇦 🌻  💙,did:plc:onfsdm3z7f5i7cfwh5p3lipp,True
sixyardbard.bsky.social,Six Yard Bard,did:plc:smuv4323dnignt2n37ig4nxd,True
whatpagepaige.bsky.social,Umustluvdogstoo,did:plc:ysc5yk7ox53mriozqonozzmg,True
robertborden.bsky.social,RobB,did:plc:3njml7y7g2ma3r73ducne6ad,True
kojamf.bsky.social,KOJAMF🤘🎶🤘,did:plc:t2e24433sb4folqbudqiiite,True
scott1140.bsky.social,Scott,did:plc:e4m7f6jzsgzemyzlc44hnt6a,True
greyghostmn.bsky.social,GreyGhostMN,did:plc:psewix3ekunsr5iiegduiun3,True
mudbugblues.bsky.social,Mudbug💙🌊,did:plc:jn5tkewsrthdxp6vxtayuygs,True
boricuabc2.bsky.social,Boricuabc2,did:plc:suktwsyns2idmomrfwmlpjxo,True
tarashdev.bsky.social,Tarashdev,did:plc:hrpohb33vixjk4pfwmaf2y2g,True
emclay.bsky.social,Emel,did:plc:kc3gxnd6dw6577gozy5i5thi,True
antlersup.bsky.social,AntlersUp,did:plc:bpxeqtrx6xolymm7wuranrpc,True
furryfleury.bsky.social,FurryFleury💙🇺🇸💙🇺🇸💙🇺🇸💙,did:plc:ymtv6p7hskoxoiywfjy7swxf,True
jodiispissed.bsky.social,Jodi,did:plc:smr6xwab5lr5yec22yks7rdb,True
wondermari.bsky.social,Maria D. Holderman ,did:plc:3dhbezz7cjgno5okholwmmke,True
demsoc1973.bsky.social,Rasaheidel ™️ 🟦⚜️🇺🇦🇬🇪🇺🇸,did:plc:4nhd6qmxfe4ckhv6qjhiq5fx,True
gaylusrainey.bsky.social,Cherrylann StJohn,did:plc:fcyx5xoxhft7mxkiixuqpw4e,True
piyushmittal.bsky.social,Piyush Mittal,did:plc:3nxoecyqfinoh25u7p4rha5g,True
debplantier.bsky.social,Deb Plantier,did:plc:xef6pgejczjj2rrjqcjofpxs,True
ashleypower.bsky.social,Ashley Power,did:plc:cqjc7k2o453b5wxzyxd4kc36,True
crystal1311.bsky.social,Crystal 🔮🌹💙,did:plc:ukvt55xnqn2ijfvaymvk7ujd,True
vampire337.bsky.social,Lee Crawford,did:plc:gqdedkrewgdkntwecbyyvdxp,True
mjcavallone.bsky.social,Melissa Cavallone,did:plc:2hkyvxwj4k64ffcjegnfhpkl,True
darkskintae1.bsky.social,,did:plc:unuwrdh5e44jv3nlowec6lmr,True
colombiancris.bsky.social,ColombianCris,did:plc:qzmnzavrhyap5qnjavfya7hy,True
taoofjoy.bsky.social,JOYRIDE,did:plc:cc5ub5xj2ra3ebzbq3p55rcc,True
bonhanson.bsky.social,Bon Hanson,did:plc:ra3yhytikcijl5dezjamvzrg,True
bellujac.bsky.social,@bellujac,did:plc:vrfxms5n2g6pyr4327nictoq,True
imaoma.bsky.social,Ima Oma,did:plc:2a32pcp2w2h26hqcyfrz6yo6,True
gatorfan3598.bsky.social,,did:plc:ooyc6viu5lnds2czmcrsohgj,True
moonbeamsassafrass.bsky.social,moonbeamsassafrass,did:plc:sbdwjgbg7a5lvveqkzhmwbmo,True
grandmapower.bsky.social,Lieutenant Dank,did:plc:arktf4aghbg2t6i4y5mujgzk,True
otbnmalta.bsky.social,Maria,did:plc:nsy5mtg3shaucdav2xvugtaf,True
sophiejean66.bsky.social,Sophie,did:plc:3gmmz3tw2f2ljg7xo4w2oejr,True
peace1carla.bsky.social,Carla Rae,did:plc:k6xmcfqcwpntfwwjhb5j7vjx,True
benthedem.bsky.social,Ben Anderson,did:plc:lkjyr4gmzfuagscyjpqwwmam,True
campbellelectric.bsky.social,Dan 💙🌊🌊🌊,did:plc:kp3ylnhntpm7d5mn7aptw4ny,True
lessafetoday08.bsky.social,Kate,did:plc:pa73aeivx43nke4cbcbkbmei,True
djbg.bsky.social,DJ BG,did:plc:5dttceprpoyunte7czjcpey2,True
ririroxx.bsky.social,🦋That Radio Chick🦋💙,did:plc:43gwxzoznkqhztn4pjwlu3pv,True
mustang807.bsky.social,mustang807,did:plc:rekm4xgprtwaj3sbljr7h2op,True
macjawny.bsky.social,MacJawny,did:plc:nejtqyx5rqd3vqzflxljlv26,True
isabelsantos.bsky.social,Isabel Santos,did:plc:uqnyrpls22pqbicmdkwnlvli,True
jrams612.bsky.social,Jules in Ohio,did:plc:5b4l5enezfp3tb7rlezqq2a2,True
njhm100.bsky.social,NancyM,did:plc:zummq62p24kuid3ggrqxlvn2,True
oldschoolgentl1.bsky.social,Old School Gentleman,did:plc:hxbqitc7zwqlpzxljxr4uv3t,True
drestandsupbskyso.bsky.social,Dre 🌵♍ Arizona Suburban Woman,did:plc:v7sd2fsdeemhn6oti7unjrsm,True
eugene.defeatmaga.com,Democracy First ™,did:plc:d6oq4y6xeqlqb2nfchvlh4mn,True
tywebb.bsky.social,Ty Webb,did:plc:t3g5eitnw4vh7lsnaamcfwaa,True
churlayla.bsky.social,Churlayla,did:plc:6m427yjo5326mie7q4v35grk,True
litbug.bsky.social,Heather,did:plc:xv4bbxewfgpke3p3mgvc4gcl,True
cats4dawn.bsky.social,Dawn,did:plc:kv2qaohhgbrxe36o6nt3uif2,True
carolinastewpie.bsky.social,,did:plc:c5esgm2ghkz5fu4vgnengzlf,True
angelambc.bsky.social,Angela MBC ,did:plc:j73rrkglyv3a56drpsblhzm3,True
anneworner.bsky.social,🇺🇲 🇳🇴 Anne Worner 🇺🇦,did:plc:s3hgcke5wcqpmzilzwhumw26,True
dianngeee.bsky.social,Dian,did:plc:mwhyxrdhynbojg5owm264fqz,True
nygal.bsky.social,NY Gal 🌊🗽,did:plc:ngbvppsxhappblf7x3dkq2fd,True
ionjames.bsky.social,James,did:plc:s5ip7yvimamph6xh43bxiqnv,True
sbh08mae.bsky.social,Maggie,did:plc:5db45efzt2aylidxhorypw6j,True
wags1680.bsky.social,Chris Wagnon,did:plc:ga2xudns6mbmy44i45gmuslr,True
radicalcenter.bsky.social,Extreme Middle,did:plc:vyuqebndlmm6lwhblhplnrgn,True
fldsofgld.bsky.social,,did:plc:ysc5sotilwht5rf2nxjp67ko,True
atomicnurse.bsky.social,AtomicNurse🦩,did:plc:5uth7hmrirhkhhkx3odhqnmj,True
lzyltnin.bsky.social,Tim Murphy,did:plc:xxeq5z4lvwzirwr66aljenyd,True
queenthiab.bsky.social,QueenThiaB,did:plc:pslvrh2t62snymywpelqf6i3,True
aussiechris52.bsky.social,Chris is pissed for 4 more years,did:plc:e7s7ab2dcocpawb4pbdmxqi7,True
chariselee.bsky.social,Meidas Charise Lee 💙🌊🌴🥥,did:plc:jy7ubxdbebjkh6odfwjctl7p,True
wildbeeofficial.bsky.social,WildBee🐝,did:plc:vnhf2ei2yg4z7annbzj4adkm,True
washingtonwillies.bsky.social,,did:plc:mag3f2fqqeim6zd45r2b3ljo,True
queenofshoes.bsky.social,Carrie 💜☔️💙🌊,did:plc:rf47mndwwwegmiidkleruemw,True
kitterlecathy.bsky.social,Cathy,did:plc:d4wfcoion4slqvmxez24q3xh,True
themamaceebrand.bsky.social,Mama Cee,did:plc:5iphv4b3eb5ftqvzzts47zxk,True
jpworldview.bsky.social,JP_world_view,did:plc:nxdwiukxigwn2elgut3wgfuj,True
stormyj.bsky.social,StormyJ  💙🌈🌊,did:plc:si7otjny6bcunrgdqdic7x7l,True
letsgohawksgpg.bsky.social,Lady Jane,did:plc:jjage3537z7pqslno27jdlyx,True
mrzs.bsky.social,Moosie,did:plc:wxdudcyo5dmfi63siyxqdb3i,True
cookievb.bsky.social,,did:plc:vz7fysz3c6whtaoj5gdgypgu,True
jcrrn.bsky.social,,did:plc:bxnd3df6qzki73gebh4cd4lg,True
tina222.bsky.social,,did:plc:4jgma2b5rottpecxci6lj53f,True
donisaacs.bsky.social,Don Isaacs,did:plc:gie4oebknzl3skuv7763rimg,True
nichole12.bsky.social,Nikki12,did:plc:svtu36jty5i7bciijikdykb6,True
fmur.bsky.social,,did:plc:vphsvohpd2dijyetc3z5n5ce,True
ptdevvar.bsky.social,Pat Var aka Ptdev,did:plc:jhnu43r45gdrdjpfjhjbn4l6,True
soulio2.bsky.social,Soulio,did:plc:ifyfh72ioksljjelaotlcnzh,True
grammiekim.bsky.social,GrammieKim,did:plc:yww3fjh6whnbw3lcgqveve75,True
millicentfriendly.bsky.social,Millicent Friendly,did:plc:wmxza3lchtfakcogsyof67oo,True
mnresistance.bsky.social,Resister🦋Sister,did:plc:3i5j33qnhmf67jekovv5kfzk,True
veesmom.bsky.social,✨Sara✨,did:plc:pugv45ghjihfqytl6gy4dnze,True
classyrebel.bsky.social,Classy Rebel,did:plc:xfpj5jlefned5d4vwheyvlyj,True
wbstewart3735.bsky.social,Bill,did:plc:mmxmkreyfl25l6piuy2phlhp,True
courtzsarcastic.bsky.social,SarcastiCourt,did:plc:geyiilc6oj5rcx3etg6awjjt,True
nerdyvixen.bsky.social,Nerdy Vixen,did:plc:oo7lmi6tdprwop3ermebslb2,True
resistuntildeath.bsky.social,,did:plc:4767joox3kycnf7j4vegh6hi,True
trishaarrgg.bsky.social,Trish,did:plc:6xsq4adj6czsmcwaoridltlz,True
agonyflips.bsky.social,AgonyFlips,did:plc:uwson3xdhkonixa6q5mkdgoz,True
oxar242.bsky.social,oXar,did:plc:r25l63y22z7phq7ai5cg2lhd,True
djoelaw.bsky.social,Joe Albright,did:plc:d5xc74gj3rsmx3ofqv5fzp7v,True
kansasgal71.bsky.social,Trisha Carlson Davis,did:plc:hypoklcsqr3eitqmhkf4gdre,True
