Handle,Display Name,DID,Follows Me
wtpmichael.bsky.social,Michael,did:plc:jtfiqpmyrvtjyvs47vaofkjq,False
chrisalex7.bsky.social,chrisalex7,did:plc:ykcet63ly7xggdp3dh3fu2aw,False
dramahkween.bsky.social,Dramahkween,did:plc:sdeqivcmmmkonxeqosbhz5ry,False
violablue.bsky.social,Viola Blue,did:plc:fgmpkrj2235zsbucmlcruxr6,False
dechastelaine.bsky.social,A. De Chastelaine,did:plc:tonifvsnxic2qkjad33fmhdh,False
resabi.bsky.social,,did:plc:wngymwvy4m7mklfbqr6rgy4f,False
wolfisangry.bsky.social,Wolf(akaBillyMac),did:plc:kscoqf7fevfcesrfxnlrei2d,False
hardtimes2025.bsky.social,Down but not out,did:plc:y7otg7forh7vjgdezkphebrk,False
hewalkswithme.bsky.social,,did:plc:swdcjzhlikj3ihp6agzo3ngh,False
bethduttonsbrain.bsky.social,The Brain of Bethany Dutton,did:plc:2tuxuzic2vpx7cjatywkdhc4,False
housebitchtim.bsky.social,house_bitch_tim,did:plc:toiqrozqqam6egogoyfvyp4c,False
justjudi.bsky.social,Just Judi,did:plc:54lbucezbz52rqqucx3hbjde,False
theocelot.bsky.social,The Ocelot,did:plc:6ty44p7j3pyrxsueytr4ivwj,False
grannyresistsha8.bsky.social,,did:plc:tbq2faj3slinnn3h2oi2wyux,False
baltimoretom.com,BaltimꪮreTom,did:plc:xfk6td3nntxd6xi352dbdxaj,False
scottm-sig-vet.bsky.social,Scott M,did:plc:6gx7qknivtu2ga5yhl7zlc3u,False
come-on-now.bsky.social,Karen 😸💙🤪💙🤭🌊,did:plc:cgpwy4c2ry44hxuf2zqrw7ar,False
kev-toronto.bsky.social,,did:plc:ag4gqpzs6bdafz6pogjpsutt,False
donnakw.bsky.social,,did:plc:gzzl5yyxacnab7w3kwiouh4u,False
phistus.bsky.social,Blake Hubbard,did:plc:525tyvlc55mydfnpssogqu2u,False
sarcasticcanuck.bsky.social,Sarcastic Canuck,did:plc:yc7moi7g46hlrifyod6oxhgs,False
realneal52.bsky.social,,did:plc:rxpcjw5jeptq4rz3d7utskn4,False
annieoh.bsky.social,,did:plc:qnc7lbu2srzjmacxnbfuxwl7,False
koopy1.bsky.social,Carolyn (prefers Kay),did:plc:qcruqwgqztwugcf5hpdpo4bg,False
karmdo.bsky.social,Karmalita,did:plc:at6vfpmm4jme5afejpns53cs,False
bfunkwa.bsky.social,,did:plc:d2pglhxnsjcjdpk4y4wxdilj,False
skyzaddy.bsky.social,Sky Zaddy,did:plc:zx3y5mncu755taj5mxupxgm5,False
petraks60.bsky.social,,did:plc:olinn5zjonqwnifopygpxc4f,False
riverdivanm.bsky.social,Just Judi ,did:plc:7wms4xe36ai655j2ajhvrp6j,False
kdevil66.bsky.social,Party of Fear,did:plc:pzlsqr7ipnnpkcdv3n6zpw3l,False
wonderdyke.bsky.social,Wonderdyke 🏳️‍🌈🏳️‍⚧️☮️,did:plc:j3egb4ezruac6ctnvlbugfkj,False
db2.bsky.social,DB2,did:plc:zzbtzq3az6kfbnc43pgmcpwe,False
triciajjones.bsky.social,TriciaJJones,did:plc:xnnnbssz5owfgvvzxpgutxev,False
bookslife3.bsky.social,💜 🌈  🐕 🦉 🐈 🐾 🌊  🎶,did:plc:muesrmqh2gewuvctm5mog3ft,False
carstarr6.bsky.social,,did:plc:4h62kthzuqkdjsjgbnwtsbfn,False
kelmaur7.bsky.social,Maureen Kelly,did:plc:cz34cvqxukpm4zheyl4vdyp7,False
jquellen.bsky.social,🌻J🌻 Quellen,did:plc:l5v2ytduditaiyv66rvmlkao,False
betsysblue.bsky.social,Betsy,did:plc:gzuzqv7hczyipxj3cblz3nkg,False
la-perlanera.bsky.social,           𝕻𝖊𝖗𝖑𝖆    ⚫,did:plc:pmqhhtqjpidv7k4rft5dmb2g,False
susanesc.bsky.social,Susanesc,did:plc:bqnep2thouzjaumhv7zccwfc,False
pamelafaye76.bsky.social,Pamela Brockman,did:plc:jnicdfibkeamtmwoxzrxgcjc,False
truthwinsout.bsky.social,TheTruthInBlack&White,did:plc:46xohgmdpebjmiakqnpb5cps,False
getrealjen.bsky.social,GetRealJen,did:plc:wztz6yyeov3zl64bs6e43lw6,False
kcarlson.bsky.social,kevincarlson,did:plc:27xbpqlhefrlh22kbfegv2ob,False
wmn4srvl.bsky.social,Women For Survival #Resist,did:plc:pcs2omjdy7gi5lw2wkdli4pg,False
kitchencreeps.bsky.social,Kitchen Savages ,did:plc:jwuyes7bbqgc67tbhgmvrefg,False
janice3.bsky.social,Janice,did:plc:4jj4mdh3xzguk5hihqcls7c5,False
jenijenicat.bsky.social,jenijenicat ,did:plc:sorsrq7s5wpc4shkw4663o23,False
rikitikitegan.bsky.social,Tegan,did:plc:omir4en3qedd27o765nmvymq,False
mrsfelicetti.bsky.social,,did:plc:dpa3ox2a5s4dtqdqb6spcyhm,True
alipan.bsky.social,,did:plc:smdpk6nl2ir3xvvzjrdc6owb,False
ronzombie91.bsky.social,RonZombie91,did:plc:zcxexwf4vuayepg3srq72r5e,False
ciiffsmith.bsky.social,,did:plc:varrupslwkjrutpqbwqkpxr4,False
elizabethodr.bsky.social,elizabethodr CTblueSky🦋🔆,did:plc:5kkyjq3qhprborqbl6ni3gsw,False
flukestarbucker.bsky.social,Fluke StarBucker (Chris Foreman),did:plc:477jgrj6gp7xavduqrcj7usn,False
pulie2011.bsky.social,JACK2024,did:plc:wur7spo33febwfixiszzpwpo,False
gespy1960.bsky.social,,did:plc:4k67al4jllhythvbyv66fbh4,False
tina12312.bsky.social,tina12312,did:plc:dl5hb2zevgt5lxg2rmfzovk5,False
zeus238.bsky.social,,did:plc:nk7ng35hdhyjotpa6iz5ozaw,False
dutchessoto.bsky.social,🌷🇾🇪🇺🇸Tulip bitch ,did:plc:qcub3z7owgn2ujluepycmh3b,False
bluepowdermonk.bsky.social,Alice Wondering WTF Happened to USA,did:plc:wqkyvifxkr3sczj6y4jhejie,False
wildone1.bsky.social,Wild 1,did:plc:evoeffoma77dwjfrhxhhtb77,False
mel1974.bsky.social,Melanni (Mel),did:plc:okdedykde3ksb7hmbbuspnvl,False
truthfreesusall.bsky.social,Ray J,did:plc:omxigx4igizzx6gqcwf6mmbi,False
sarajane56.bsky.social,SaraJane2,did:plc:zwve6go5mmrx56bpgdgvtum6,False
bothmer.bsky.social,Barbara Othmer,did:plc:6fxxuattds6672lypuvdwtfl,False
wiley-coyote-69.bsky.social,,did:plc:b44bax23wxvpxfdtsexemjtx,False
itsmedanafurr.bsky.social,Dana Furr,did:plc:chj5u3li7cp5xkfejedunsxc,False
metoxil.bsky.social,,did:plc:s4dfaymffawu5oovhurs35m5,False
4688guy.bsky.social,Bapa Lou,did:plc:np7exxwcybvfmq2p5gdsdz6c,False
chrisgolf.bsky.social,Chris Collins,did:plc:fi35zzovfbhfjdxmakokxma5,False
okjoann.bsky.social,@OKJoAnn,did:plc:hfobipw5mkufwlvkuswiljki,False
andyneilly.bsky.social,AndyNeilly,did:plc:3w6wuxfq66pzva5gjddxvhrs,False
normacmachado.bsky.social,,did:plc:7jdeshjtwvofdnawcw4rrnts,False
buzzardsoul.bsky.social,Buzzard Soul,did:plc:kv2xf3mvbh7hz2234j25ykvf,False
mobtowndems.bsky.social,Mobile County Democratic Party,did:plc:stb3xnuw6qvrdnv22lnt6xtx,False
vesperuk.bsky.social,VesperUK,did:plc:zgcdkynh7ufdpzlx5xp6qom2,False
annking58.bsky.social,Annie,did:plc:va2ketprwg4r6gmeb77bo3ry,False
jinngaa.bsky.social,,did:plc:d77ew64yh235wefcke6ksfes,False
femmevibediaries.bsky.social,Femme Vibe Diaries,did:plc:rawommw64umdpwqgqr5eutyb,False
notdonna.bsky.social,Mad D,did:plc:6t3i6aib247wngpheujirv53,False
washsquaregirl.bsky.social,Jen,did:plc:kcvkd3yqaasjomhr62ut7xyp,False
phillyangelhd.bsky.social,I am just me... 💙🦋,did:plc:c4ea6oawf3y7r25t4valot3v,False
joand8.bsky.social,,did:plc:o7dgg7ty4ekowztkjcbh774u,False
newdress.bsky.social,Imagine,did:plc:smefk3dtac6txe546yyuhm3o,False
debmellis.bsky.social,Deb M  Ellis,did:plc:dvyinoxq57ayjneu6c54sf5b,False
heidihell.bsky.social,Heidihell,did:plc:a3b2awahhv7snnbqibhhcncg,False
rock1911.bsky.social,Rock💡🍻🚬👼🏼,did:plc:kngrockcarangfubarqoyvdc,False
bamamom.bsky.social,,did:plc:5mjxzrsuw4p32mgoo2hqdzn7,False
kristyisgreat.bsky.social,Kristy (she/her) 🇺🇦🌻☮️ 🫘 “Preachy Female”,did:plc:qn2ypodwqn55ucrzc6ijwpha,False
pegstewart.bsky.social,Peg Stewart,did:plc:txstrlvn7nsr7hk76qdzhlib,False
kjoerwin.bsky.social,,did:plc:qp4oq5wqffjyqb24h7du6q65,False
leannthemuse.bsky.social,"LeanntheMuse Truth Stands Tall, Lies Fall",did:plc:ip4fg6yazpdi2j6p6g3lwi55,False
hemorn1.bsky.social,@Hemorn1,did:plc:wscskgqddprnm22tkg6q446o,False
ritam513.bsky.social,,did:plc:26o2m2636ohbspwelisv3fsv,False
sanmigueldolan.bsky.social,,did:plc:axp34b5hay2visw3m6t46j4k,False
bronsays.bsky.social,BronSays,did:plc:tdufebaafwb2zhmvdk6gw7bx,False
justagirl-zero.bsky.social,Just A Girl,did:plc:zxqfm7cff6rb46tze7xhplrh,False
jcusano.bsky.social,JCusano,did:plc:i2qh3cctp2hw3cazqrl5ar3q,False
crunker.bsky.social,Bubba O'Riley ,did:plc:ebkdcrtypjtigcmhp3qtufyk,False
mensapp.bsky.social,Manchester United- Ghana,did:plc:hagoztvwzhwamgwcv6dprczz,False
bukwyldetx.bsky.social,BuckwyldeTx ,did:plc:7e5n3bwvvbsiwmraoizdjfvf,False
scarlett4fox.bsky.social,Scarlett 🦊,did:plc:d47cli7zxsrdenjzgr5itlad,False
my3pumpkins.bsky.social,DD,did:plc:clbrvxqwlvp53gppcsp4vwsj,False
baltimoremayhem.bsky.social,Baltimore Mayhem,did:plc:kzgvqsyududhki4vwcikmbaf,False
sirtucker.bsky.social,Mr. Tucker,did:plc:ikm26bcnvpi34mq2ptnmci2t,False
beannietoo.bsky.social,Jeanne Wohl,did:plc:qsiouhv5q7qpgv76zhqpbraw,False
maninblack9.bsky.social,Wye Mountain Resisting 🇺🇸🇺🇦,did:plc:uqocph7b2tjpf74btrrpi3gm,False
weloveagility.bsky.social,@WeLoveAgility,did:plc:vdwjnbgp33tduhanahjwwhal,False
sally-in-oh.bsky.social,,did:plc:2qtppjtzvkbfplgi4n3ghfjr,False
artistwhogives.bsky.social,Julie Frein,did:plc:5zlm4t55jqaru722vgia7wcf,False
rediornot.bsky.social,,did:plc:ys6f5nwyooig6fvcmavhb4ol,False
ianbrown.bsky.social,Ian Brown,did:plc:5qgflqaifapjqgillf4suxfp,False
iseeblue2.bsky.social,StayBlue 💙🇺🇸,did:plc:5rsjglokvnmq6nn3xnmdildk,False
theosoph.bsky.social,🌻Theosoph🇺🇦,did:plc:j7quv2dlbmvcd6ipj6ho32t7,False
myloveismoe.bsky.social,Sarina ,did:plc:yl23hhdw75mimihcssce7ayt,False
internezzo.bsky.social,internezzo,did:plc:5trlue7bz6hjsnnwtowxtbga,False
markdilla.bsky.social,Mark Dilla,did:plc:6vwvh6xkpchbx6nuf77mytyx,False
zemog13.bsky.social,Zemog13,did:plc:mdxrxxbol32a5472z3uz3rta,False
puertoricangirl.bsky.social,PRican_Shorty,did:plc:l7frvk2xnrowu7f6vbcmrcyb,False
uvance.bsky.social,,did:plc:7t4yndpoisssbbyb5h4u3rmu,False
victoriablue68.bsky.social,Victoria,did:plc:glghd4h7r3d5i3uyhner6wox,False
krb572.bsky.social,KRB,did:plc:pq7afjsg3tfvxu6ojgydg4b2,False
davedelicateflower.bsky.social,Dave,did:plc:wwyyj4annfzyi4gi2bxwqz36,False
rakgrl.bsky.social,Rakgrl,did:plc:p3ssliiedwbidlbw7czx2l2x,False
kjthatdog.bsky.social,Kenny,did:plc:x2v5anttdgra2gfoxq5lsrxl,False
frankjannuzi.bsky.social,Frank Jannuzi,did:plc:lutfmx4unhyznoeaaxqot2hg,False
demgem.bsky.social,Connie,did:plc:fhovizpjsucuhkt3aenrfflx,False
mkbolin.bsky.social,Mary K. Bolin,did:plc:vnlnmhh2acftfw5pdhu4ezys,False
coopersdad.bsky.social,,did:plc:2otcvrwnfll4yrcdycnjnl6y,False
wingzoflight.bsky.social,Mary McClain,did:plc:mj3kpllsrj5oz5pwlecqvenx,False
meidasgenx.bsky.social,Meidas_GenX,did:plc:dbnk5uqrcrtcs57oogir4cdc,False
intuitivelyme.bsky.social,IntuitiveCounsellor,did:plc:rf6tx6rf2usw33pqvo45vzmc,False
hbolson.bsky.social,hbolson,did:plc:tw3w5eaybhuzw2kxyfslm3gb,False
jashead.bsky.social,jashead,did:plc:w4hajki3oqfw2vh4qefycdju,False
majjor.bsky.social,Paul Lind,did:plc:it6m6upddswebp25wztxjfay,False
carafromcadiz.bsky.social,Cara from Cádiz🇪🇸,did:plc:oooh5x7tbhzvfbu6aweycj2z,False
chriskeymc.bsky.social,Chris Edwards,did:plc:y57llhbmoddqfvurlau3f56u,False
mtery616.bsky.social,Mtery,did:plc:h4comkyiutmgs335kdca26v5,False
cindiledbett66.bsky.social,,did:plc:zvqgvdbhfd7pagedbq2v6dh5,False
iamo57.bsky.social,IamOs,did:plc:nkfe4ypeozzacacpvrep7vlk,True
jiml-hardrockgtrs.bsky.social,Jim L 🎸,did:plc:okkbvx2h2cyee47suzgtunnz,False
iamirene.bsky.social,,did:plc:gz67wfvwxpzf75qffivgt7nq,False
trumpsturdreich.bsky.social,TrumpsTurdReich,did:plc:rgkt4ch6rv5tibde4ug7i5p3,False
comlou.bsky.social,@lou_com1,did:plc:xvetu6rn4dsnxpm2jakc7qnc,False
hippyvibe.bsky.social,Jan Brown,did:plc:ehr7wxxl6geglizjypcwa2br,False
lauriec39.bsky.social,,did:plc:7e2dulvfxvxcghq54a2u5b5n,False
bella89113.bsky.social,,did:plc:upocmcezkubf2am665ntpqw7,False
soseeopath.bsky.social,Soseeopath,did:plc:hgrcjpxitdbs6qnkgdp7elkp,False
staceys55.bsky.social,Staceys55,did:plc:tbtwrpnbhftbtspcaiq4l2gm,False
elainejenkins.bsky.social,,did:plc:rxrgp4gw4al3rbdch2ophrfw,False
kelcono9246.bsky.social,,did:plc:hvybhgp4zbdacmyd4udmbfol,False
lenore148.bsky.social,,did:plc:e4myuyx32q24dwfpnimzrcgu,False
djehuti.bsky.social,Djehuti Khonshu,did:plc:pemvzqkklvm7xj45yb4ed76w,False
dazy2008.bsky.social,Dazy2008,did:plc:spyeqcmg2juihiwro3x3ny2m,False
sugarshine.bsky.social,Ms Lyn Cain,did:plc:umsqoedq2yaiyzjyo2xeutsa,False
sasunshine.bsky.social,SASunshine,did:plc:nqjbqjduqpqv6swki7sjzydt,False
alongcametrisha.bsky.social,Along Came Trisha,did:plc:p33n7yeco4pfiujoh3blnzg3,False
jay-ray.bsky.social,Jay-Ray,did:plc:7ygnufuajspjvlg6w72bbeli,False
myzerocarbon.bsky.social,My Zero Carbon #ClimateAction,did:plc:75d5js6amejyb2zwkb5oof7p,False
pippinresists.bsky.social,Pippin Rides Again,did:plc:b7pp5ya5i2kdw4s24plxmfxs,False
claus222cycles.bsky.social,Claus Wichmann,did:plc:og32igd3hpugspdzhqt7quks,False
harmony95.bsky.social,,did:plc:kyffgjgexq4af4arofnoeixm,False
jerrymander.bsky.social,Dread Lasso,did:plc:22wdd3jpeiqmypdhweq5lvym,False
dangerousfruit.bsky.social,"Tim, the childless cat dad 🇺🇸🏳️‍🌈🇮🇪",did:plc:avsice755pi5plpzcvihsqhc,False
educ8advoc8.bsky.social,World's okayest teacher,did:plc:ral32zdnguxp4gkik5u3xyhy,False
pat-mike.bsky.social,🗽🔵✊🏽,did:plc:wflswxg57i6h6jt4cyx432yw,False
leigh7519.bsky.social,Leigh,did:plc:bjsqxi6j2mtlosand7puefxt,False
caprico21.bsky.social,Caprico21,did:plc:xbmwq5tm43sgfcrapb2vtnan,False
debbluewarrior.bsky.social,Deb Maxine,did:plc:srgj5kq2hqbwbyhws2jvntkx,False
michelleinissy.bsky.social,Michelle Whitehead,did:plc:hylhmbuukdyj65ss4udcrd77,False
therichfromcali.bsky.social,Rich From CA,did:plc:ihrbecbdga3pyi2u75564zh5,False
greywise.bsky.social,GreyWise,did:plc:rstycz7gzqyoeflchli4y642,False
imjustkitten.bsky.social,Me(ow),did:plc:yt63u6aa66jzpz4qxtxtrcsm,False
ladysnarkansas.bsky.social,Tracy,did:plc:me7uoyym2n5ubxjvdr6xi4lp,False
rddedhd.bsky.social,Red Deadhead,did:plc:ae3oxj4yybon5eigi6wsbi4l,False
lakesrocksntrees.bsky.social,DV,did:plc:6sqy7ehts3muapg6llwbcdbn,False
aibo-zonny.bsky.social,Aibo - Zonny,did:plc:y775havaziir3uziv4gxaml5,False
politicoboss.bsky.social,PoliticoBossLady,did:plc:fkeojxp4vyiyab4nymoqd2sj,False
looserville33.bsky.social,Seattle Will.i.am,did:plc:vqwq5g4qy6deja3qyhvporht,False
cdawg75.bsky.social,Chris,did:plc:ojihsnvawkrqpc2zcfksk7eh,False
opalizer.bsky.social,Blue Desert Woman,did:plc:6o3dvgpty6pz4qhx7nh5qnhp,False
hunnybun100.bsky.social,Existential Bunny,did:plc:7ibfwqndxf44zr3tyq6ofkji,False
baluzerus.bsky.social,Leos Hernandez,did:plc:x4f6prych3izc55uaqxfhctt,False
expobear1.bsky.social,,did:plc:yqbyoqapgqltu4ddpjv2eaz4,False
elevenfilms.bsky.social,Eleven Films,did:plc:ekc6spxu2hxdkl3eclbtbm56,False
nynja1.bsky.social,Nynja,did:plc:7boxk6gj7a4ajyzapqlifybg,False
littlered1410.bsky.social,,did:plc:e4oxfbemzz7oyfkgujnmilsk,False
angelbrise.bsky.social,Angel Brise,did:plc:w37qcrwgo7vlm5qpipvnm3dx,False
amyayers.bsky.social,Amy Ayers,did:plc:zsxnx7kocprmpghqqnuk6awc,False
lisalock325.bsky.social,Lisa Lockwood,did:plc:67g2azdkrnbbnwonqeskosjs,False
txtlman.bsky.social,Rich Morrow,did:plc:6k76yu2lneb7gz2k7kyk6udm,False
78royaltree.bsky.social,Blue is in my Blood,did:plc:mlxlnugwmrozkcvrxxtwodiv,False
kelisia.bsky.social,"Keli 🧙🏻‍♀️☽✪☾ 🌈💙🌊in Mesa,AZ",did:plc:l3mslatgpso7mle4kyjzqns5,False
fish1616.bsky.social,David Alan Fisher,did:plc:xve7badnavrivyky2hibhoma,False
dmcbeatle.bsky.social,Deni McBeatle ☮️💟☸️🥸,did:plc:3am7qcigkef6sqbnvd5vva25,False
rootietoot.bsky.social,Rootietoot,did:plc:3oavg2yatvrl7pqvcp5scdkc,False
nelsonedge.bsky.social,,did:plc:7clyombfouv3j2icptlx7foc,False
liveforpolitics.bsky.social,,did:plc:a7vdx7ip2jfbuyr3bu6rqfkp,False
tim-wright.bsky.social,Tim Wright,did:plc:snzeahxjsodbvtizexyw6ohk,False
cld1205.bsky.social,Suavecito,did:plc:hjztjzsuf3yr3crower4ddfd,False
elleemmakay.bsky.social,Elle K.,did:plc:q3ujizkp53hifbneyfks7ftg,False
ezrider.bsky.social,EZ Rider,did:plc:le6iee5rs4q5xovmdrjz3ccd,False
packergal.bsky.social,Traci Michelle  💙✨️,did:plc:77zenrwhhgkl7r7neuenuehm,False
ohsofrieda.bsky.social,Irene,did:plc:af7lviii6evkqvs5nuw4dc45,False
juanverde.bsky.social,Juan Verde,did:plc:j2ykq5f5tr5latwfygvdt2p5,False
lazuleo.bsky.social,,did:plc:dvsqj7ov7cohmtgzzufyxs3u,False
jackiefreedom.bsky.social,,did:plc:3ljaqinbasdm2ovfqxa5qysr,False
dizzyspazzy.bsky.social,Dizzy Spazzy,did:plc:gygpcwfasgdz4j4hf66pxt6q,False
mvf427.bsky.social,Melinda Vernon,did:plc:tx2flilbk3wgczpqiwomjled,False
springsteen1980.bsky.social,,did:plc:utl4svky4azj2emgmpypq4eg,False
jammiesmom.bsky.social,JammiesMom,did:plc:pbbbcvfgsinautstxqzs3yom,False
kinipela1960.bsky.social,,did:plc:kh6wjskoaa7my6cxyurn2mu3,False
bibliophile696.bsky.social,,did:plc:ap67doe5kdx5xcvhmgbgbzy3,False
guitaplaya5150.bsky.social,IzzyLee,did:plc:gqsmre5ydsvdyga4hkc73caf,False
panch0villa.bsky.social,Panchovilla,did:plc:tzmsgnlh52nskm5kydeptmhi,False
mommytlc.bsky.social,Mommytlc,did:plc:ovaqmmc5lizgwevu3wva6sbw,False
rocgrrl.bsky.social,Rocgrrl,did:plc:rff67l4w3yrt6flzbzyzxnfb,False
winkprogress.bsky.social,WinkProgress,did:plc:sj6jco6jrjbsanbukywtxgwz,False
gerricosenzo.bsky.social,Gerri Cosenzo,did:plc:ki67vajwltf23bj2gmv4fjg5,False
force13.bsky.social,,did:plc:lr6m54hn7bv4nr5ihw6ossy2,False
dinochka.bsky.social,Dina 🇺🇸 🇺🇦 #TrumpIsNotMyPresident #Resist,did:plc:gaqp6pjrvnfr6ql5cofqxyys,False
sheplaysguitars.bsky.social,,did:plc:rg5ashhq2fs2kpl7lqg63q3i,False
fromdusktoshawn.bsky.social,From Dusk To Shawn,did:plc:3f44rauyscvpekgbuiis3vto,False
irishgidget.bsky.social,Bridget,did:plc:f6bd7sqytyxzucua5b2s3e7k,False
billsfansuzanne.bsky.social,BillsFanSuzanne,did:plc:fvvvkewfwm7llngkan6rk4ww,False
janb.bsky.social,Jan b,did:plc:ulrnnzi4f33enqk5eptxjpdm,False
twinpower1963.bsky.social,A.E.S.ca,did:plc:ndawimgktff72syjst456wvg,False
mikdub17.bsky.social,MDUB,did:plc:ufujt7tvmneyrg5roxbmswm2,False
gnomester.bsky.social,Gnomester,did:plc:oelfehijerqtxfyh7f34dbpz,False
weebitirish64.bsky.social,Tracy O'Neill M.,did:plc:eoguze7rkz6g2ooqmrzpz4qy,False
kristinalm.bsky.social,Kristina M,did:plc:fdlaqkburf2yyh5sv4dcbm4n,False
dixieo5599.bsky.social,I VOTE BLUE,did:plc:guh7bo4lsxogg7tq2jvjufoe,False
maggiemaclala.bsky.social,maggie maclala,did:plc:h452gfz6m44ff4qbcy7g4ivn,False
denisdapuzzo.bsky.social,denisdapuzzo,did:plc:pws2kzkcfmmogazvr5j5jjxv,False
newshound411.bsky.social,Newshound411,did:plc:ztdugqqkec4ghmpafqfzan3r,False
avezina.bsky.social,A Vezina,did:plc:oc5gasigjslrpt5jbm55imvu,False
socalwitch.bsky.social,SoCal Witch,did:plc:lqbn7okassey6776db64m6rt,False
robmarlay.bsky.social,Big-Rob,did:plc:k3vwqieqdu5mzic42lhwqru3,False
kapdoll.bsky.social,Mary Christmas🎄FiftyShadesofWTF,did:plc:ceeh6e6jz3l23yfwpa2663zv,False
nit3ryder.bsky.social,,did:plc:fecdscdoatm4k75q5ihkbdxp,False
superdupersjw02.bsky.social,Jane Doe,did:plc:zthiurncz4tswdeyec4zozwh,False
tastymeningitis.bsky.social,MiniVan Halen 🏳️‍🌈🏳️‍⚧️,did:plc:c66mca4rn7jf2aiwqzx6pss6,False
esnacks.bsky.social,Elizabeth,did:plc:cihulfcxlh6ib3bj4mnu6w4j,False
alix-hemmingsen123.bsky.social,Alix,did:plc:eq7oz6l62okchq4rfwlttwk5,False
ircarmichael.bsky.social,,did:plc:ci3q64puk2avnmmyguhqopqp,False
anotherrobin24.bsky.social,@anotherrobin24,did:plc:djs2tvzxjqrzlv56hgtojchj,False
chellenelson.bsky.social,Chelle Nelson,did:plc:u2ujaygb3ja67vczfbi4cj5p,False
peaceful-nature.bsky.social,Julie (she/they),did:plc:q4bkc2xxpnbfekkwjxuoaocm,False
allayne.bsky.social,Lady Allayne ,did:plc:w237ihusqok4jxatxt2hardm,False
cici77.bsky.social,Carmen,did:plc:5t7mfoqwvsxnjqi2hjanyonb,False
insecurerockstar.bsky.social,j eastman,did:plc:2b3jleldh5mccabdwh4olktg,False
trashastley.bsky.social,Trash Astley,did:plc:lsrfokvhlpsl34pyhyjhr37u,False
clarewalshpower.bsky.social,,did:plc:hczrcjhifory4da6hvlncciw,False
donmcgahan.bsky.social,Don McGahan ,did:plc:b5easgf3ijqx75byyppbtj2h,False
ericericeric.bsky.social,Eric Hargrow,did:plc:zi6qfyalslqipefudg5fz3lj,False
leanel.bsky.social,,did:plc:nhmaf7s7cvbuy45l4zurnwe5,False
robertad7777.bsky.social,RobertaD7777,did:plc:rck4yznayyl2orb7yn7kcwii,False
alexanderr.fellas.social,Alexander R,did:plc:ficp3prrcqf2vpl2zxmgcilj,False
crimeajewel.bsky.social,Crimeajewel,did:plc:6qjhec2s3rkgm3yqupvmbruw,True
jenlynne818.bsky.social,Jen 🦋,did:plc:dbih2ek2ge2gprtjr663u6hk,False
sekbradley.bsky.social,,did:plc:dqqlw3hyfyttcf6vgskkakfl,False
realtuckfrumper.bsky.social,Tuck Frump,did:plc:wjatbj4hiinxfqaeixaw2bcp,False
lambx.bsky.social,Person Woman Man Camera TV,did:plc:xydeurwk5467qc4hgqkanslf,False
suesrod8128.bsky.social,Sue,did:plc:gys5w5mk4wlfledpufjstbis,False
bjchippindale.bsky.social,bj_chippindale,did:plc:vlf5a555o6en4edtlhqw6zuy,False
gammy19572.bsky.social,Mad Grandma,did:plc:kigbbgq6fbokhvs3l47umyw6,False
woofersays.bsky.social,Woofer,did:plc:ezesabwjh3g724nkrjlkfutz,False
techcartel.bsky.social,TechCartel,did:plc:y4ncmgoodnbd3aohxqjuamvr,True
ije.bsky.social,,did:plc:vnc5326bhvjftzbiesvpmudm,False
kathy5554.bsky.social,Kathy,did:plc:t53hxcdkl2lfzrtlw7wabdiv,False
bojonbaby.bsky.social,BojonBaby,did:plc:fuqayk2ahyww4d4u4whii75f,False
80swaslit.bsky.social,Eman,did:plc:zieg5sas3l2kztsvhcdcmlvx,False
enuffisenuff.bsky.social,Enuff 🐾🐶💍💙,did:plc:xcvblmx5rktc5xeshkmhezpu,False
lowe110711.bsky.social,William Scott Lowe,did:plc:4ffgy7ysh5osmgkooc5o4rd7,False
newyorkcitygirl.bsky.social,NYCBlueLady,did:plc:rpgrlckivbc47lpyo6ynfbar,False
amerucan.bsky.social,Amerucan,did:plc:btwyrubcy4cludzzrrbs6pfh,True
jeanjaures.bsky.social,,did:plc:tis3xqagjiky5fjqk6bgw4ks,False
rwgh.bsky.social,Hall,did:plc:eujm5h7batrfizlh6poqhkr4,False
redbaybound.bsky.social,Encyclopedia Brendanica,did:plc:u6qhom4izl7urg7vymtlsbpa,False
anneferaraphotos.bsky.social,Anne Ferara,did:plc:j7eh2tjc6r72kwfyz2xdfp57,False
ckd82.bsky.social,,did:plc:6toauxrfjpasjfotxul7hloj,False
retcw3.bsky.social,Chief Pro-Democracy Schadenfreude,did:plc:a4667llsaur4ewpexvjuljk3,False
dachiefs.bsky.social,DaChiefs,did:plc:qxc66eecpntl43xajdmuwqcj,False
68grampinrevwar.bsky.social,Shelly shields,did:plc:pjeqn4bisbhyn3uo2py5xk6f,False
paigesurvives.bsky.social,Paige Van Pelt,did:plc:qvxpxwlckbl7jsbwpdvnf2p3,False
ponytail122.bsky.social,,did:plc:a6wwxskin4pdayph7mf74bpn,False
speciallymade82.bsky.social,SpeciallyMade82,did:plc:mtvq6hcrpf4ivhsrvo7nb77c,False
mindcontrol1001.bsky.social,🌊 Common Sense 🌊,did:plc:zzg3yrjd22m3pzuyvsnlbkwm,False
